Name,Height,Reach,STANCE,DOB,ID,Hometown,Hometown_Elevation,Trains_Out_Of
Irwin Rivera,"5' 6""","67""",Southpaw,"Feb 14, 1989",06a80a685ea98573,"New Windsor, New York",48.74823760986328,Sanford MMA
Jerome Rivera,"5' 10""","72""",Southpaw,"Apr 22, 1995",c9587d81e1d33925,"Santa Fe, New Mexico",2133.549560546875,Destroya MMA
Nicdali Rivera-Calanoc,"5' 3""",--,,"Jun 12, 1985",60917f79b7271d83,,,
Pedro Rizzo,"6' 1""",--,Orthodox,"May 03, 1974",b44f39a5c6596953,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Ruas Vale Tudo
Theo Rlayang,"5' 7""","65""",Orthodox,"Aug 10, 1994",8aabef76351401d0,"Greensboro, North Carolina",251.1017150878906,Greensboro Judo
Justin Robbins,"5' 5""",--,,"Jul 29, 1980",3b2485c8d5c8b580,"Springfield, Illinois",183.1014404296875,Finney's HIT Squad
Kali Robbins,"5' 3""","63""",Orthodox,"Jul 05, 1984",610caee730f9b89e,"Milwaukee, Wisconsin",187.2257080078125,Red Schafer MMA
Karl Roberson,"6' 1""","74""",Southpaw,"Oct 04, 1990",37d5b176d438d2a5,"Neptune, New Jersey",11.22819900512695,Killer B Combat Sports Academy
Andre Roberts,"6' 2""",--,Orthodox,"Feb 24, 1965",a54a35a670d8e852,"Tama, Iowa",250.7651977539062,
David Roberts,"6' 1""",--,Orthodox,"Nov 15, 1975",775bad6d700d2302,"Tulsa, Oklahoma",219.2913665771484,
Joey Roberts,"6' 2""",--,,--,c058823a2595ab09,"Peculiar, Missouri",302.0225830078125,Memphis Bad Boyz
Tyrone Roberts,"5' 9""",--,Orthodox,--,d1e6a6536ee62517,"Tama, Iowa",250.7651977539062,
Ryan Roberts,"5' 6""",--,Orthodox,"Jul 16, 1978",35dc6220b113b7ec,"Omaha, Nebraska",316.9642944335938,Disorderly Conduct
Taylor Roberts,"5' 11""",--,,--,c5ec23983dc2d8f4,"Kirkland, Washington",9.362271308898926,White Buffalo Warriors
Daniel Roberts,"5' 10""","74""",Southpaw,"Aug 05, 1980",22edaf53ad59a967,"Rockford, Illinois",218.5328979492188,Cesar Gracie Fight Team
Buddy Roberts,"6' 2""",--,Orthodox,"Oct 17, 1982",b2a2da86546ddb19,"Albuquerque, New Mexico",1509.996826171875,Jackson-Wink MMA
Danny Roberts,"6' 1""","74""",Southpaw,"Jul 14, 1987",a6cba6bb66c1a8c9,"Liverpool, Merseyside",16.51688385009766,Team McHale
Roosevelt Roberts,"6' 2""","73""",Orthodox,"Feb 11, 1994",37c5366d18ed6c05,"Lathrop, California",5.787452697753906,Adrenaline Martial Arts
Kenny Robertson,"5' 10""","74""",Orthodox,"Feb 14, 1984",6e0273f9478be71e,"East Peoria, Illinois",140.5646514892578,Central Illinois Combat Club
Gillian Robertson,"5' 5""","63""",Orthodox,"May 17, 1995",38c7f72747f4f712,"Niagara Falls, Ontario",188,The Goat Shed Academy
Chad Robichaux,"5' 4""",--,,"Aug 18, 1975",b2aa1e07b5b3306e,"The Woodlands, Texas",43.45530319213867,Gracie Barra
Mark Robinson,"6' 0""",--,Orthodox,--,4604ab1de9058474,"Atlanta, Georgia",318.4681701660156,Cal Cooper
Colin Robinson,"6' 4""",--,Orthodox,"Nov 27, 1968",1a1a4d7a29041d77,Ballymena,47.13661193847656,
Alvin Robinson,"5' 9""","68""",Southpaw,"Jul 16, 1982",cbe79765d44bd172,"Denver, Colorado",1596.667846679688,Grudge Training Center
Damonte Robinson,"6' 0""","77""",,"Jun 10, 1995",2782235b078b72a7,,,
Vagner Rocha,"5' 10""","73""",Orthodox,"Jun 06, 1982",d403b1a6f278c95e,Rio de Janeiro,7.758727073669434,Team VRMA
Carlos Eduardo Rocha,"5' 10""","73""",Orthodox,"Jul 12, 1981",4f736494fc733095,"Fortaleza, Ceara",28.06310272216797,American Kickboxing Academy
Pedro Rocha,--,--,,--,5921fd3f889afa3b,"Belo Horizonte, Minas Gerais",854.6533813476562,Templo da Luta
Lucas Rocha,"5' 3""","64""",Orthodox,"Aug 12, 2000",e0d3d9b564f95635,"Bauru, Sao Paulo",510.8229370117188,Strike Thai MMA Team
Keith Rockel,"6' 0""",--,Orthodox,--,c75b99887c8c3f5a,"Amherst, Massachusettes",95.79541015625,Team Elite
Luke Rockhold,"6' 3""","77""",Southpaw,"Oct 17, 1984",00e11b5c8b7bfeeb,"San Jose, California",24.67866325378418,American Kickboxing Academy
Kevin Roddy,"5' 11""",--,,--,1abf785143f8d5ec,"Bricktown, New Jersey",5.840469360351562,Pellegrino MMA
Gregory Rodrigues,"6' 3""","75""",Orthodox,"Feb 17, 1992",d1c65d2cf2925ddd,"Porto Velho, Rondonia",89.00020599365234,Kill Cliff FC
Kleydson Rodrigues,"5' 5""","67""",Orthodox,"Oct 22, 1995",102a8fdf8cbf7467,"Laranjal do Jari, Amapa",14.34855079650879,Team Nogueira
Paul Rodriguez,"5' 7""",--,Orthodox,--,26eddcda9d6b2ffe,"Orlando, Florida",31.12412452697754,American Top Team Orlando
Ricco Rodriguez,"6' 4""",--,Orthodox,"Aug 19, 1977",50cc91ce2982785d,"Staten Island, New York",31.72336196899414,American Fight Club
Manuel Rodriguez,"5' 9""",--,Orthodox,"Apr 25, 1985",5a6e4d2f0c76a242,"Sydney, Australia",24.58777236938477,TP Fight Team
Yair Rodriguez,"5' 11""","71""",Orthodox,"Oct 06, 1992",cbf5e6f231b55443,"Hidalgo del Parral, Chihuahua",1717.1630859375,Valle Flow Striking
Mike Rodriguez,"6' 4""","82""",Southpaw,"Nov 28, 1988",18b602842a24f7c5,"Boston, Massachusetts",10.45010185241699,Lauzon MMA
Marina Rodriguez,"5' 6""","65""",Orthodox,"Apr 29, 1987",cd2c4d30c6e13b47,"Bage, Rio Grande do Sul",200.9266967773438,Thai Brasil
Daniel Rodriguez,"6' 1""","74""",Southpaw,"Dec 31, 1986",8a1f3b5c526cd6e6,"Alhambra, California",149.3967590332031,10th Planet Jiu-Jitsu
Ray Rodriguez,"5' 7""","70""",Orthodox,"Dec 10, 1987",90e0985df05e51bc,"San Antonio, Texas",198.8741912841797,Ohana Academy
Luis Rodriguez,"5' 6""","65""",Orthodox,"May 07, 1999",f2900678e98f6d6a,,,
Drako Rodriguez,"5' 8""","69""",Orthodox,"Jun 16, 1996",dc3b9cf7641b7ab6,"Sioux City, Iowa",338.8295288085938,One Combat Academy
Victor Rodriguez,"5' 5""","67""",Switch,"Sep 05, 1992",f6e5972c9d16c40e,"Soldotna, Alaska",28.37351036071777,AK-49 Martial Arts
Piera Rodriguez,"5' 3""","63""",Orthodox,"Nov 11, 1992",e375cb5caf4717b6,"Maracaibo, Zulia",2.770825147628784,Black House MMA
Christian Rodriguez,"5' 7""","71""",Orthodox,"Dec 17, 1997",5ec591b78349ba7e,"Milwaukee, Wisconsin",187.2257080078125,Roufusport MMA Academy
Pete Rodriguez,"5' 9""","71""",Switch,"Nov 13, 1996",776d4262c4da38bf,"Tucson, Arizona",724.4033813476562,Dominate MMA
Nick Roehrick,"6' 2""",--,Orthodox,"Jul 06, 1987",7195e2a932686f82,"Orlando, Florida",31.12412452697754,Elevation Fight Team
Marcos Rogerio de Lima,"6' 1""","75""",Orthodox,"Jun 25, 1985",ab943cd2c3c17825,"Ribeirao Pires, Sao Paulo",752.8467407226562,American Top Team
Brett Rogers,"6' 5""","81""",Orthodox,"Feb 17, 1981",9141bb39310773c7,"Minneapolis, Minnesota",254.7821655273438,
Brian Rogers,"5' 11""",--,,"Feb 15, 1984",f304aff405c4a8fa,"Independence, Ohio",261.6546020507812,Factory X
Pete Rogers Jr.,"6' 0""",--,,--,36f3d235493d35ad,"Norwich, Connecticut",9.208006858825684,Peter Rogers Karate-Kickboxing Center
Max Rohskopf,"6' 1""","71""",Orthodox,"Sep 27, 1994",59a27d2e6d0802ac,"Killbuck, Ohio",247.4838104248047,Zenith MMA
Marcelo Rojo,"5' 8""","71""",Orthodox,"Jul 02, 1988",2804ce8dadab5770,Cordoba,132.0213775634766,Entram Gym
Shane Roller,"5' 10""","72""",Orthodox,"Jul 14, 1979",75e0d3cc2262b732,"Bixby, Oklahoma",182.8623504638672,Team Takedown
Jared Rollins,"5' 9""",--,Orthodox,"Jan 26, 1977",c4b6099f0d25f75e,"Stanton, California",18.42800903320312,Team Oyama
Tim Roman,"6' 1""",--,,"Jun 08, 1985",3b83fec860a45ca1,"Greenville, Texas",166.1223297119141,
Alexandr Romanov,"6' 2""","75""",Southpaw,"Dec 11, 1990",c0badf3243907e59,,,
Ricardo Romero,"6' 0""","76""",Orthodox,"Apr 15, 1978",744e098e065cfdbe,"North Brunswick, New Jersey",37.83078765869141,AMA Fight Club
Yoel Romero,"6' 0""","73""",Southpaw,"Apr 30, 1977",f77c68bb4be8516d,"Miami, Florida",0.5367298126220703,American Top Team
Anthony Romero,"5' 11""","70""",Orthodox,"Feb 25, 1997",6f81399074fcdbba,"Los Angeles, California",95.03136444091797,Blackhouse MMA
Kaleio Romero,"5' 10""","69""",Switch,"Apr 19, 1996",33df417d0017eb0c,"Sacramento, California",8.19682502746582,Team Alpha Male
Mara Romero Borella,"5' 6""","69""",Orthodox,"Jun 03, 1986",82cbb809d5ee565c,"Ponte dell'Olio, Piacenza",209.8157806396484,American Top Team
Cortavious Romious,"5' 4""","68""",Southpaw,"Jan 06, 1994",8173f134396cb971,"St. Louis, Missouri",140.9539031982422,St. Charles MMA
Juancamilo Ronderos,"5' 3""","64""",Southpaw,"Feb 17, 1995",4a043165cf47cab2,Bogota,2554.747314453125,Xtreme Couture
Rongzhu,"5' 9""","72""",Orthodox,"Mar 07, 2000",a13d755965a4ec9f,,,
Jesse Ronson,"5' 10""","70""",Southpaw,"Dec 24, 1985",5580771f383e141f,"London, Ontario",247.9819030761719,Adrenaline Training Center
George Roop,"6' 1""","72""",Orthodox,"Nov 10, 1981",3c0437fbeda06962,"Tucson, Arizona",724.4033813476562,Apex MMA
Joao Roque,"5' 6""",--,Orthodox,"Jul 22, 1971",0f6528b461e47462,"Luanda, Luanda",6.73298168182373,Nova Uniao
Aaron Rosa,"6' 4""","77""",Orthodox,"May 28, 1983",11f8860028b68fcf,"San Antonio, Texas",198.8741912841797,Rodrigo Pinheiro Brazilian Jiu-Jitsu
Charles Rosa,"5' 9""","69""",Switch,"Aug 24, 1986",40093d1d2d78394e,"Peabody, Massachusetts",7.440057754516602,American Combat Gym
Karol Rosa,"5' 5""","67""",Orthodox,"Dec 30, 1994",351c4ec637380ad5,"Vila Velha, Espirito Santo",5.207763195037842,Parana Vale Tudo
Jacob Rosales,"5' 11""","74""",Orthodox,"Jul 28, 1995",f7faf5b19e0dec2e,"La Habra, California",88.93101501464844,CSW
Raul Rosas Jr.,"5' 9""","67""",Switch,"Oct 08, 2004",fe2babf95de24fb1,"Santa Rosa, California",50.050048828125,10th Planet Jiu Jitsu Las Vegas
Hilarie Rose,"5' 3""","63""",Orthodox,"Nov 11, 1992",b9163ec845c3bfc8,"Norfolk, Massachusetts",63.96552276611328,USMMA
Jake Rosholt,"6' 1""",--,Orthodox,"Feb 09, 1982",4f2fcbefb668689d,"Dallas, Texas",137.5803375244141,Team Takedown
Jared Rosholt,"6' 2""","75""",Orthodox,"Aug 04, 1986",91ea901c458e95dd,"Arlington, Texas",184.8349151611328,Team Takedown
Kevin Rosier,"6' 4""",--,Orthodox,--,598a58db87b890ee,"Tampa, Florida",5.853272438049316,
Zach Rosol,--,--,,--,208b6926916867c7,"Cedar Falls, Iowa",263.3914489746094,Team ROC
Shannon Ross,"5' 6""","66""",Switch,"May 12, 1989",51c655162e462ceb,"Tugun, Queensland",6.104949474334717,Platinum Boxing Club
Nick Rossborough,"6' 5""",--,,"Nov 18, 1981",ff3a915256b899c0,"Rose Park, Utah",1285.846435546875,Jeremy Horn's Elite Performance Gym
Kristian Rothaermel,"6' 0""",--,Open Stance,"Jan 31, 1972",af49a6c491ca22a3,"Metairie, Louisiana",0.4773172736167908,
Ben Rothwell,"6' 4""","78""",Orthodox,"Oct 17, 1981",bd58d34e39b7b12a,"Kenosha, Wisconsin",182.8726501464844,Rothwell MMA
Rick Roufus,"6' 0""",--,Southpaw,--,872b018076f831b0,"Tempe, Arizona",354.3387756347656,
Khalil Rountree Jr.,"6' 1""","76""",Southpaw,"Feb 26, 1990",749f572d1d3161fb,,,
Ronda Rousey,"5' 7""","66""",Orthodox,"Feb 01, 1987",8bdac25ce0bb874d,"Santa Monica, California",31.6966667175293,Team Hayastan
Ray Routh,"5' 8""",--,Orthodox,--,cba3a2dfbc06ce79,,,
Roberta Rovel,"5' 8""",--,,--,9d7fbf438766791f,,,
Phil Rowe,"6' 3""","80""",Orthodox,"Jul 18, 1990",8e382b585a92affe,,,
Cameron Rowston,--,--,,"Jan 19, 1995",8ebc3a8da015d70c,"Sydney, New South Wales",24.58777236938477,VT1 Martial Arts Academy
Kain Royer,--,--,,--,712aa894b3a344df,"Carrollton, Illinois",188.9473571777344,
Brad Royster,--,--,,--,09f8c233de88998d,,,
Brandon Royval,"5' 9""","68""",Southpaw,"Aug 16, 1992",6e15f63b6c2e2c15,"Englewood, Colorado",1636.9814453125,Factory X
Jairzinho Rozenstruik,"6' 2""","78""",Orthodox,"Mar 17, 1988",2cd428e9606856fd,Paramaribo,4.055473804473877,American Top Team
Mauricio Rua,"6' 1""","76""",Orthodox,"Nov 25, 1981",140745cbbcb023ac,"Curitiba, Parana",898.2212524414062,Universidade da Luta
Murilo Rua,"5' 11""",--,Orthodox,"May 22, 1980",90e7447d8b7f3f35,"Curitiba, Parana",898.2212524414062,Universidade da Luta
Marco Ruas,"6' 1""",--,Orthodox,"Jan 23, 1961",597db668b01c442c,Rio De Janeiro,7.758727073669434,Ruas Vale Tudo
Rodrigo Ruas,"5' 10""",--,Orthodox,"Oct 06, 1977",94070f6544c4b2a5,,,Ruas Vale Tudo
Rodolfo Rubio Perez,"5' 5""",--,Orthodox,"Jan 29, 1987",c4731f43693b96b8,,,
Gabe Ruediger,"5' 10""",--,Orthodox,"Aug 29, 1977",ccba80d4820ef557,"Rancho Cucamonga, California",367.6153259277344,PKG
Mauricio Ruffy,"5' 11""","75""",Orthodox,"Jun 17, 1996",9c393e836a852f30,"Sao Paulo, Sao Paulo",761.88525390625,Gilmar China Team
Eddie Ruiz,"5' 7""",--,Orthodox,"Jun 10, 1967",7b9aa973e5c04624,"Dallas, Texas",137.5803375244141,
Anthony Ruiz,"6' 2""",--,Orthodox,"Nov 03, 1977",657c21cb133f1445,Lima,136.0156860351562,
Paul Ruiz,"5' 6""",--,,"Jun 23, 1987",babc0b19e89cec6e,"Firebaugh, California",43.73843002319336,Team Alpha Male
Montserrat Conejo Ruiz,"5' 0""","61""",Southpaw,"Feb 03, 1993",1235b31de15d0c6e,"Leon, Guanajuato",1804.693115234375,Kings MMA
Mike Russow,"6' 1""","73""",Orthodox,"Sep 11, 1976",353de740bb6c7e75,"Chicago, Illinois",183,
Bas Rutten,"6' 1""",--,Orthodox,"Feb 24, 1965",03688dc3c3af3ac1,Eindhoven,19.00864791870117,
Nursulton Ruziboev,"6' 5""","76""",Orthodox,"Nov 19, 1993",49d2a08964c5eb11,Tashkent,443.5775451660156,UZB Patriot
Casey Ryan,--,--,,--,5b1b383265433f51,"San Diego, California",15.22877025604248,Alliance MMA
Yusup Saadulaev,"5' 6""",--,,"Mar 31, 1985",b1669a810fae4220,"Makhachkala, Republic of Dagestan",-4.028912544250488,Krepost Fight Club
Cameron Saaiman,"5' 8""","67""",Southpaw,"Dec 20, 2000",3c8a5200436e19f3,Pretoria,1370.404052734375,Team CIT
Pete Sabala,--,--,,--,7956f026e2672c47,California,145.0107269287109,Team Breaker
Danny Sabatello,"5' 10""","71""",Orthodox,"Mar 31, 1993",cb7ee07982de2a28,"Coconut Creek, Florida",3.250432729721069,American Top Team
Pat Sabatini,"5' 8""","70""",Orthodox,"Nov 09, 1990",b8bbdeff718dbb7d,"Bristol, Pennsylvania",6.930081844329834,Renzo Gracie Philly
Amir Sadollah,"5' 10""","75""",Orthodox,"Aug 27, 1980",2650e2f846a30f64,"Richmond, Virginia",48.76618576049805,Syndicate MMA
Nazim Sadykhov,"5' 10""","69""",Southpaw,"May 16, 1994",ff62013d2fce6d13,Baku,23.27922439575195,Longo and Weidman MMA
Frankie Saenz,"5' 6""","66""",Orthodox,"Aug 12, 1980",9ba2226646046b63,"Scottsdale, Arizona",381.9146423339844,Fight Ready
Saparbeg Safarov,"6' 1""","78""",Orthodox,"Oct 14, 1986",88d7b6d8230e1f3f,,,
Tarec Saffiedine,"5' 10""","70""",Switch,"Sep 06, 1986",0749d968e932df53,Brussels,29.85249328613281,Tristar Gym
Jason Saggo,"5' 11""","71""",Orthodox,"Nov 23, 1985",4ac1ecf8ce59ef23,"Bolton, Ontario",252.263671875,Wulfrun MMA
Benoit Saint Denis,"5' 11""","73""",Southpaw,"Dec 18, 1995",c2299ec916bc7c56,,,
Ovince Saint Preux,"6' 3""","80""",Southpaw,"Apr 08, 1983",50db8711c70196cd,,,
Lukasz Sajewski,"5' 8""","71""",Orthodox,"Nov 27, 1990",fb41432b622992a9,Gdansk,7.89094877243042,Mighty Bulls Team
Yukio Sakaguchi,"5' 9""",--,Orthodox,"Jul 26, 1973",94a5aaf573f780ad,"Setagaya, Tokyo",39.52019500732422,Sakaguchi Dojo
Augusto Sakai,"6' 3""","77""",Orthodox,"May 09, 1991",441eacbe20e0e80b,"Curitiba, Parana",898.2212524414062,American Top Team
Alessio Sakara,"6' 0""","72""",Orthodox,"Sep 02, 1981",7f955f71fa2ce7ac,"Rome, Lazio",52.71553421020508,American Top Team
Wataru Sakata,"5' 9""",--,Southpaw,"Mar 11, 1973",d7907a9a968e4d29,"Inazawa, Aichi",5.744095802307129,Freelance
Gokhan Saki,"6' 0""","73""",Orthodox,"Oct 19, 1983",4690d47bf725fd98,Kars,1755.997314453125,Mike's Gym
Kazushi Sakuraba,"6' 0""",--,Southpaw,"Jul 14, 1969",9b5b5a75523728f3,"Katagami, Akita",8.902215957641602,Laughter7
Hayato Sakurai,"5' 7""",--,Orthodox,"Aug 24, 1975",85e26e2468b4e82f,"Ryugasaki, Ibaraki",10.25635719299316,Mach Dojo
Ryuta Sakurai,"5' 7""",--,Orthodox,--,ff9578cdbfabd323,"Mito, Ibaraki",7.468214511871338,R-Blood
Justin Salas,"5' 8""","70""",Southpaw,"Mar 13, 1982",9b198c73e3d0d289,"Wheat Ridge, Colorado",1663.638549804688,Grudge Training Center
Ivan Salaverry,"6' 0""",--,Orthodox,"Jan 11, 1971",394f55ebca199124,"Seattle, Washington",47.50616073608398,Ivan Salaverry MMA
Roman Salazar,"5' 7""",--,Orthodox,"Feb 21, 1988",72c4b253d2f5ebf2,"Scottsdale, Arizona",381.9146423339844,Fight Ready
Luis Saldana,"5' 11""","73""",Orthodox,"Jan 27, 1991",12e0fdc606f7e274,"Des Moines, Iowa",248.3896484375,Fight Ready
John Salgado,"5' 10""",--,,--,3e36811b7bc1f6ad,"New York City, New York",13.34827327728271,Team Inner G
Muslim Salikhov,"5' 11""","70""",Orthodox,"Jun 09, 1984",447f9858ae78f921,"Buynaksk, Dagestan",465.373291015625,Fighting Eagle
Gabriel Salinas-Jones,"6' 1""",--,,"Nov 20, 1984",74d5f71eeb0c66c7,"Lombard, Illinois",219.0375366210938,The Olympian Centre
Brandon Saling,"5' 10""",--,,"Jan 28, 1986",a049aa06508b9c7b,"Cumberland, Ohio",260.8185729980469,Tribal Jiu-Jitsu
Quillan Salkilld,"6' 0""","76""",Orthodox,"Dec 28, 1999",17734443a833cdf7,"Perth, Western Australia",15.30338573455811,Luistro Combat Academy
Sean Salmon,"5' 10""",--,Southpaw,"Sep 11, 1977",7c0847d3854a95f2,"Columbus, Ohio",237.6403350830078,
Boston Salmon,"5' 9""","69""",Southpaw,"Nov 20, 1990",98e946879ba20c0f,"Waianae, Hawaii",3.48006010055542,PHD Athletics
John Salter,"6' 1""","74""",Southpaw,"Mar 21, 1985",010986ee359fb863,"Nashville, Tennessee",152.9315185546875,Gym-O
Vinicius Salvador,"5' 7""","70""",Southpaw,"Jul 24, 1996",65cdf4ec31143d86,"Varginha, Minas Gerais",919.74658203125,Marcelo Ribas Team
Dylan Salvador,"5' 9""","69""",Southpaw,"May 20, 1993",a7a3fb5f6c67b122,Lyon,170.1641235351562,Nasser-K
Josh Samman,"6' 3""","79""",Orthodox,"Mar 14, 1988",9deff9e3e8d94d47,"Tallahassee, Florida",61.72916030883789,MMA Masters
Johnny Sampaio,"5' 8""",--,Orthodox,"Sep 11, 1975",b23388ff8ac6637b,"Hilo, Hawaii",3.28571891784668,
Josh Sampo,"5' 4""","64""",Orthodox,"Jul 24, 1984",f65dcb22dada2223,"Lindenwood, Missouri",157.7893524169922,Team Oyama
Josh San Diego,"5' 10""",--,,--,983e281d257c24dc,"Milpitas, California",6.844115257263184,Unlimited MMA
Diego Sanchez,"5' 10""","72""",Southpaw,"Dec 31, 1981",82e7929bf6c2b689,"Albuquerque, New Mexico",1509.996826171875,Jackson-Wink MMA
Eddie Sanchez,"6' 2""","74""",Orthodox,"Nov 04, 1982",7f0b4a75ef3039a3,"San Diego, California",15.22877025604248,Kings MMA
Julian Sanchez,"6' 3""",--,Orthodox,--,c6da1c24fe473418,"San Antonio, Texas",198.8741912841797,
Bobby Sanchez,"5' 7""",--,Orthodox,--,6a0047ac8c99fece,"Riverside, California",258.8430786132812,Temple Fitness MMA
Donald Sanchez,"5' 10""",--,,"Aug 18, 1984",bb140b121283acbb,"Albuquerque, New Mexico",1509.996826171875,Jackson-Wink MMA
Joby Sanchez,"5' 6""","68""",Orthodox,"Jun 24, 1991",b12fc8a41e82d3a2,"Albuquerque, New Mexico",1509.996826171875,Jackson-Wink MMA
Emmanuel Sanchez,"5' 9""","71""",,"Aug 11, 1990",243a336eaa2d2eb4,"Milwaukee, Wisconsin",187.2257080078125,Roufusport
Erick Sanchez,"5' 10""",--,,"Oct 04, 1990",ef3663798164adf0,"Sacramento, California",8.19682502746582,Team Alpha Male
Andrew Sanchez,"6' 1""","74""",Orthodox,"Apr 08, 1988",fccf811c1e8b01c7,"St. Louis, Missouri",140.9539031982422,Tristar Gym
Robert Sanchez,"5' 6""","66""",Orthodox,"Mar 05, 1986",546f8599a63c29da,Texas,571.7687377929688,
Jesse Sanders,"6' 0""",--,Orthodox,--,59aaf2730b84698a,"Oskaloosa, Iowa",256.7235107421875,
Luke Sanders,"5' 6""","67""",Southpaw,"Dec 12, 1985",96428b9e9bd048ea,"Clarksville, Tennessee",145.2240447998047,Nashville MMA
Jerrod Sanders,"5' 8""","72""",Orthodox,"Oct 01, 1979",12f1b140e248bdb9,"El Reno, Oklahoma",412.9947204589844,American Top Team OKC
Cory Sandhagen,"5' 11""","70""",Switch,"Apr 20, 1992",65f09bacd3957381,"Aurora, Colorado",1647.207153320312,Elevation Fight Team
Hugo Sandoval,--,--,,--,9d51bcc281aa0514,"Riverside, California",258.8430786132812,Team Hitman
Raul Sandoval,--,--,,--,f9ad10f6a49e5452,,,
Joseph Sandoval,"5' 7""",--,Southpaw,"May 11, 1986",696002b59f09d73b,"Lubbock, Texas",974.2586669921875,Bighead MMA
Hector Sandoval,"5' 2""","64""",Orthodox,"Jul 19, 1986",449c890bd90f3374,"Ukiah, California",191.3914337158203,Team Alpha Male
Chris Sanford,"5' 11""",--,Orthodox,"Mar 12, 1968",29f935654825331b,"San Francisco, California",15.56241893768311,Cesar Gracie Jiu-Jitsu
Roldan Sangcha'an,"5' 4""",--,Orthodox,"Dec 04, 1990",57887765f831e228,"Baguio, Cordillera Administrative Region",1462.771484375,Lakay MMA
Yuhi Sano,"5' 11""",--,Orthodox,"Feb 02, 1965",4c12aa7ca246e7a4,Tokyo,38.86952590942383,Takada Dojo
Martin Sano,"5' 11""","75""",Orthodox,"May 30, 1991",16a64f93f6678b7b,"Vallejo, California",20.85063743591309,Nick Diaz Academy
Jonathan Santa Maria,"5' 9""",--,,--,3143e5daff9e5b71,"Santa Fe Springs, California",40.44343566894531,Reign MMA
Duda Santana,"5' 7""","73""",Orthodox,"Jan 10, 1996",d6ead04919a894b1,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Tata Fight Team
Shaheen Santana,"6' 1""","75""",Orthodox,"Jun 04, 1991",19809d475ed832d5,"Miami, Florida",0.5367298126220703,MMA Masters
Sean Santella,"5' 5""",--,,"Oct 25, 1984",39792c2f42c9f527,"Whippany, New Jersey",84.27104949951172,Ricardo Almeida Jiu-Jitsu
Jorge Santiago,"6' 1""","75""",Orthodox,"Oct 09, 1980",f8dc544e7077d014,Rio de Janeiro,7.758727073669434,Blackzilians
Mike Santiago,"5' 10""","69""",Orthodox,"Jul 28, 1989",bc656db347f31e19,"Melrose Park, Illinois",192.0867614746094,Top Notch Fitness
Will Santiago,"5' 7""",--,Orthodox,"Feb 08, 1983",4920292f5d9b76df,,,
Richie Santiago,"5' 7""","67""",Southpaw,"Oct 10, 1992",9f95d6b5b459cc6b,"Milford, Massachusetts",79.40966033935547,BST MMA & Fitness
Jose Santibanez,--,--,,"Jan 18, 1980",8299206ccebc44a7,"Houston, Texas",14.5621976852417,Silverback Fight Club
Art Santore,"6' 2""",--,,"Oct 26, 1972",012fc7cd0779c09a,"Wildomar, California",386.7347412109375,Team Quest
Adriano Santos,--,--,,--,c6e6926a81adcd00,,,
Paulo Santos,--,--,,--,7ca4c3f8aa8bacae,,,
Evangelista Santos,"5' 10""","76""",Orthodox,"Dec 12, 1977",99bf06f20491cb54,"Rondonopolis, Mato Grosso",225.1417541503906,Chute Boxe Team Cyborg
Luis Santos,"6' 1""",--,Southpaw,--,7701377be464d2ef,"Belem, Para",1.740754961967468,American Top Team
Iliarde Santos,"5' 5""","67""",Orthodox,"Sep 25, 1980",14aa21bc82cac57d,"Escada, Pernambuco",92.89462280273438,American Top Team
Leonardo Santos,"6' 0""","75""",Orthodox,"Feb 05, 1980",9c65736747ca92ec,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Nova Uniao
Thiago Santos,"6' 2""","76""",Orthodox,"Jan 07, 1984",dea070ed4a2a8281,"Rio de Janeiro, Rio de Janeiro",7.758727073669434,Team Marreta
Bruno Santos,"5' 9""",--,Orthodox,"Jul 17, 1987",da1d8d76404bb6b5,"Macae, Rio de Janeiro",2.704297542572021,MMA Masters
Andre Santos,"6' 0""",--,,--,5b5b78116d1fc3eb,Santa Catarina,138.5730590820312,
Gleristone Santos,"5' 9""",--,,"Aug 20, 1988",d12ee718fb35c35c,"Campina Grande, Paraiba",530.8424072265625,Pitbull Brothers
Yana Santos,"5' 6""","68""",Orthodox,"Nov 11, 1989",3143bf892608139a,"Murmansk, Oblast de Murmansk",157.3795318603516,American Top Team
Taila Santos,"5' 6""","68""",Orthodox,"Jun 22, 1993",f7467152fd9f18a2,"Balneario Camboriu, Santa Catarina",4.715127468109131,Astra Fight Team
Marilia Santos,"5' 4""",--,Orthodox,"Dec 12, 1992",4cb79988b2a9bd07,"Sao Felix, Bahia",8.493205070495605,Peso Pesado Team
Edivan Santos,"6' 4""","78""",Orthodox,"May 03, 1992",78719f6663ad9160,"Sao Luiz, Maranhao",30.43181800842285,Espaco Religiao da Luta
Daniel Santos,"5' 7""","67""",Orthodox,"Mar 12, 1995",b67d6bacc68d4c92,"Uberaba, Minas Gerais",745.8546142578125,Chute Boxe Diego Lima
Gabriel Santos,"5' 9""","70""",Orthodox,"Nov 28, 1996",f2f140ce7532e327,"Niteroi, Rio de Janeiro",7.833485126495361,Gladiator BJJ
